temp,ts
80.04,1341514232677
80.04,1341514238456
80.04,1341514244239
80.04,1341514250023
80.04,1341514255806
80.04,1341514261589
80.04,1341514267373
80.04,1341514273156
80.04,1341514278939
80.04,1341514284719
80.04,1341514290502
80.04,1341514296285
80.04,1341514302069
80.04,1341514307852
80.04,1341514313635
80.04,1341514319418
80.04,1341514325202
80.04,1341514330981
80.04,1341514336764
80.04,1341514342548
80.04,1341514348331
80.04,1341514354114
80.04,1341514359898
80.04,1341514365681
80.04,1341514371464
80.04,1341514377243
80.04,1341514383027
80.04,1341514388810
80.04,1341514394593
80.04,1341514400377
80.04,1341514406160
80.04,1341514411943
80.04,1341514417727
80.04,1341514423506
80.04,1341514429289
80.04,1341514435073
80.04,1341514440856
80.04,1341514446639
80.04,1341514452423
80.04,1341514458206
80.04,1341514463989
80.04,1341514469768
80.04,1341514475552
80.04,1341514481335
80.04,1341514487118
80.04,1341514492902
80.04,1341514498685
80.04,1341514504468
80.04,1341514510252
80.04,1341514516031
80.04,1341514521814
80.04,1341514527597
80.04,1341514533381
80.04,1341514539164
80.04,1341514544947
80.04,1341514550731
80.04,1341514556514
80.04,1341514562293
80.04,1341514568076
80.04,1341514573860
80.04,1341514579643
80.04,1341514585427
80.04,1341514591210
80.04,1341514596993
80.04,1341514602777
80.04,1341514608556
80.04,1341514614339
80.04,1341514620122
80.04,1341514625906
80.04,1341514631689
80.04,1341514637472
80.04,1341514643255
80.04,1341514649039
80.04,1341514654818
80.04,1341514660601
80.04,1341514666385
80.04,1341514672168
80.04,1341514677951
80.04,1341514683735
80.04,1341514689518
80.04,1341514695301
80.04,1341514701081
80.04,1341514706864
80.04,1341514712647
80.15,1341514718431
80.04,1341514724214
80.04,1341514729997
80.04,1341514735781
80.04,1341514741564
80.04,1341514747343
80.04,1341514753126
80.15,1341514758910
80.04,1341514764693
80.04,1341514770476
80.04,1341514776260
80.04,1341514782043
80.04,1341514787826
80.04,1341514793606
80.04,1341514799389
80.15,1341514805172
80.04,1341514810955
80.04,1341514816739
80.04,1341514822522
80.04,1341514828306
80.04,1341514834089
80.15,1341514839868
80.15,1341514845651
80.04,1341514851435
80.04,1341514857218
80.15,1341514863001
80.04,1341514868785
80.04,1341514874568
80.15,1341514880351
80.04,1341514886130
80.15,1341514891914
80.15,1341514897697
80.15,1341514903481
80.04,1341514909264
80.04,1341514915047
80.15,1341514920831
80.15,1341514926614
80.15,1341514932393
80.15,1341514938176
80.15,1341514943959
80.15,1341514949743
80.15,1341514955526
80.15,1341514961309
80.15,1341514967093
80.15,1341514972876
80.15,1341514978655
80.04,1341514984439
80.15,1341514990222
80.15,1341514996005
80.15,1341515001789
80.15,1341515007572
80.04,1341515013355
80.04,1341515019139
80.04,1341515024918
80.15,1341515030701
80.04,1341515036485
80.04,1341515042268
80.15,1341515048051
80.15,1341515053834
80.04,1341515059618
80.04,1341515065401
80.15,1341515071180
80.04,1341515076964
80.15,1341515082747
80.04,1341515088530
80.04,1341515094314
80.04,1341515100097
80.15,1341515105880
80.04,1341515111664
80.04,1341515117443
80.15,1341515123226
80.15,1341515129009
80.15,1341515134793
80.15,1341515140576
80.04,1341515146359
80.04,1341515152143
80.04,1341515157926
80.04,1341515163705
80.15,1341515169488
80.04,1341515175272
80.15,1341515181055
80.15,1341515186838
80.04,1341515192622
80.15,1341515198405
80.15,1341515204189
80.15,1341515209968
80.15,1341515215751
80.15,1341515221534
80.15,1341515227318
80.15,1341515233101
80.15,1341515238884
80.15,1341515244667
80.15,1341515250451
80.15,1341515256230
80.04,1341515262013
80.15,1341515267797
80.04,1341515273580
80.04,1341515279363
80.15,1341515285147
80.15,1341515290930
80.04,1341515296713
80.15,1341515302493
80.15,1341515308276
80.15,1341515314059
80.04,1341515319843
80.15,1341515325626
80.15,1341515331409
80.15,1341515337192
80.04,1341515342976
80.15,1341515348755
80.15,1341515354538
80.15,1341515360322
80.15,1341515366105
80.15,1341515371888
80.15,1341515377672
80.15,1341515383455
80.15,1341515389238
80.15,1341515395017
80.15,1341515400801
80.15,1341515406584
80.04,1341515412367
80.15,1341515418151
80.15,1341515423934
80.15,1341515429717
80.15,1341515435501
80.15,1341515441280
80.15,1341515447063
80.15,1341515452847
80.15,1341515458630
80.15,1341515464413
80.15,1341515470196
80.15,1341515475980
80.15,1341515481763
80.15,1341515487542
80.15,1341515493326
80.15,1341515499109
80.15,1341515504892
80.15,1341515510676
80.15,1341515516459
80.15,1341515522242
80.15,1341515528026
80.04,1341515533805
80.15,1341515539588
80.15,1341515545371
80.15,1341515551155
80.15,1341515556938
80.15,1341515562721
80.15,1341515568505
80.15,1341515574288
80.15,1341515580071
80.15,1341515585851
80.15,1341515591634
80.15,1341515597417
80.15,1341515603201
80.15,1341515608984
80.15,1341515614767
80.15,1341515620550
80.15,1341515626334
80.15,1341515632113
80.15,1341515637896
80.15,1341515643680
80.15,1341515649463
80.15,1341515655246
80.15,1341515661030
80.15,1341515666813
80.15,1341515672596
80.15,1341515678375
80.15,1341515684159
80.15,1341515689942
80.04,1341515695726
80.15,1341515701509
80.15,1341515707292
80.15,1341515713075
80.15,1341515718859
80.15,1341515724638
80.15,1341515730421
80.15,1341515736205
80.04,1341515741988
80.04,1341515747771
80.04,1341515753555
80.04,1341515759338
80.04,1341515765121
80.15,1341515770900
80.15,1341515776684
80.15,1341515782467
80.04,1341515788250
80.15,1341515794034
80.15,1341515799817
80.04,1341515805600
80.04,1341515811384
80.04,1341515817163
80.04,1341515822946
80.15,1341515828729
80.15,1341515834513
80.04,1341515840296
80.04,1341515846079
80.04,1341515851863
80.15,1341515857646
80.15,1341515863425
80.04,1341515869209
80.04,1341515874992
80.04,1341515880775
80.04,1341515886559
80.04,1341515892342
80.04,1341515898125
80.04,1341515903909
80.04,1341515909688
80.04,1341515915471
80.04,1341515921255
80.04,1341515927038
80.04,1341515932821
80.04,1341515938604
80.04,1341515944388
80.04,1341515950171
80.04,1341515955950
80.04,1341515961734
80.04,1341515967517
80.04,1341515973300
80.04,1341515979084
80.04,1341515984867
80.04,1341515990650
80.04,1341515996433
80.04,1341516002213
80.04,1341516007996
80.04,1341516013779
80.04,1341516019563
80.04,1341516025346
80.04,1341516031129
80.04,1341516036913
80.04,1341516042696
80.04,1341516048475
80.04,1341516054258
80.04,1341516060042
80.04,1341516065825
80.04,1341516071608
80.04,1341516077392
80.04,1341516083175
80.04,1341516088958
80.04,1341516094738
80.04,1341516100521
80.04,1341516106304
80.04,1341516112088
80.04,1341516117871
80.04,1341516123654
80.04,1341516129437
80.04,1341516135221
80.04,1341516141000
80.04,1341516146783
80.04,1341516152567
80.04,1341516158350
80.04,1341516164133
80.04,1341516169917
80.04,1341516175700
80.04,1341516181483
80.04,1341516187263
80.04,1341516193046
80.04,1341516198829
80.04,1341516204612
80.04,1341516210396
80.04,1341516216179
80.04,1341516221962
80.04,1341516227746
80.04,1341516233525
80.04,1341516239308
80.04,1341516245092
80.04,1341516250875
80.04,1341516256658
80.04,1341516262442
80.04,1341516268225
79.93,1341516274008
80.04,1341516279787
80.04,1341516285571
80.04,1341516291354
80.04,1341516297137
80.04,1341516302921
80.04,1341516308704
80.04,1341516314487
80.04,1341516320271
80.04,1341516326050
80.04,1341516331833
80.04,1341516337617
80.04,1341516343400
80.04,1341516349183
80.04,1341516354966
80.04,1341516360750
80.04,1341516366533
80.04,1341516372312
80.04,1341516378096
80.04,1341516383879
80.04,1341516389662
80.04,1341516395446
80.04,1341516401229
80.04,1341516407012
80.04,1341516412796
80.04,1341516418575
80.04,1341516424358
80.04,1341516430141
80.04,1341516435925
80.04,1341516441708
80.04,1341516447491
80.04,1341516453275
80.04,1341516459058
80.04,1341516464837
80.04,1341516470620
80.04,1341516476404
80.04,1341516482187
80.04,1341516487970
80.04,1341516493754
80.15,1341516499537
80.04,1341516505321
80.04,1341516511100
80.15,1341516516883
80.04,1341516522666
80.04,1341516528450
80.04,1341516534233
80.04,1341516540016
80.04,1341516545800
80.04,1341516551579
80.04,1341516557362
80.04,1341516563146
80.04,1341516568929
80.04,1341516574712
80.04,1341516580495
80.04,1341516586279
80.04,1341516592062
80.04,1341516597841
80.04,1341516603625
80.04,1341516609408
80.04,1341516615191
80.04,1341516620975
80.04,1341516626758
80.04,1341516632541
80.04,1341516638325
80.04,1341516644104
80.04,1341516649887
80.04,1341516655670
80.04,1341516661454
80.04,1341516667237
80.04,1341516673020
80.04,1341516678804
80.04,1341516684587
80.04,1341516690366
80.04,1341516696150
80.04,1341516701933
80.04,1341516707716
80.04,1341516713499
80.04,1341516719283
80.04,1341516725066
80.04,1341516730849
80.04,1341516736629
80.04,1341516742412
80.04,1341516748195
80.04,1341516753979
80.04,1341516759762
80.04,1341516765545
80.04,1341516771329
80.04,1341516777112
80.04,1341516782891
80.04,1341516788674
80.04,1341516794458
80.04,1341516800241
80.04,1341516806024
80.04,1341516811808
80.04,1341516817591
80.15,1341516823374
80.04,1341516829154
80.15,1341516834937
80.15,1341516840720
80.04,1341516846503
80.15,1341516852287
80.15,1341516858070
80.04,1341516863854
80.15,1341516869637
80.15,1341516875416
80.15,1341516881199
80.15,1341516886983
80.15,1341516892766
80.15,1341516898549
80.15,1341516904333
80.15,1341516910116
80.04,1341516915899
80.15,1341516921679
80.15,1341516927462
80.04,1341516933245
80.04,1341516939029
80.04,1341516944812
80.04,1341516950595
80.04,1341516956378
80.15,1341516962162
80.04,1341516967945
80.15,1341516973724
80.15,1341516979508
80.15,1341516985291
80.04,1341516991074
80.15,1341516996857
80.15,1341517002641
80.15,1341517008424
80.15,1341517014207
80.15,1341517019987
80.15,1341517025770
80.15,1341517031553
80.15,1341517037337
80.15,1341517043120
80.15,1341517048903
80.15,1341517054687
80.15,1341517060470
80.15,1341517066249
80.15,1341517072033
80.15,1341517077816
80.15,1341517083599
80.15,1341517089382
80.15,1341517095166
80.15,1341517100949
80.15,1341517106732
80.15,1341517112512
80.15,1341517118295
80.15,1341517124078
80.15,1341517129862
80.15,1341517135645
80.15,1341517141428
80.15,1341517147212
80.15,1341517152995
80.15,1341517158774
80.15,1341517164557
80.15,1341517170341
80.15,1341517176124
80.15,1341517181907
80.15,1341517187691
80.15,1341517193474
80.15,1341517199257
80.04,1341517205037
80.15,1341517210820
80.15,1341517216603
80.15,1341517222387
80.15,1341517228170
80.15,1341517233953
80.15,1341517239736
80.15,1341517245520
80.15,1341517251299
80.15,1341517257082
80.15,1341517262866
80.15,1341517268649
80.15,1341517274432
80.15,1341517280216
80.15,1341517285999
80.15,1341517291782
80.15,1341517297561
80.15,1341517303345
80.15,1341517309128
80.15,1341517314911
80.15,1341517320695
80.15,1341517326478
80.15,1341517332261
80.15,1341517338045
80.15,1341517343824
80.15,1341517349607
80.15,1341517355391
80.15,1341517361174
80.15,1341517366957
80.15,1341517372741
80.15,1341517378524
80.15,1341517384307
80.15,1341517390090
80.15,1341517395870
80.15,1341517401653
80.15,1341517407436
80.15,1341517413220
80.15,1341517419003
80.15,1341517424786
80.15,1341517430570
80.15,1341517436353
80.15,1341517442132
80.26,1341517447916
80.15,1341517453699
80.15,1341517459482
80.15,1341517465265
80.15,1341517471049
80.15,1341517476832
80.26,1341517482617
80.15,1341517488394
80.15,1341517494178
80.15,1341517499961
80.15,1341517505744
80.15,1341517511528
80.15,1341517517311
80.15,1341517523094
80.15,1341517528878
80.26,1341517534657
80.15,1341517540440
80.15,1341517546224
80.15,1341517552007
80.15,1341517557790
80.15,1341517563574
80.15,1341517569357
80.15,1341517575140
80.26,1341517580919
80.15,1341517586703
80.15,1341517592486
80.15,1341517598269
80.15,1341517604053
80.15,1341517609836
80.15,1341517615619
80.15,1341517621403
80.15,1341517627182
80.15,1341517632965
80.15,1341517638749
80.15,1341517644532
80.15,1341517650315
80.26,1341517656098
80.15,1341517661882
80.26,1341517667665
80.15,1341517673444
80.26,1341517679228
80.26,1341517685011
80.26,1341517690795
80.26,1341517696578
80.26,1341517702361
80.26,1341517708144
80.26,1341517713928
80.26,1341517719707
80.15,1341517725490
80.26,1341517731273
80.26,1341517737057
80.15,1341517742840
80.15,1341517748623
80.15,1341517754407
80.26,1341517760190
80.15,1341517765969
80.26,1341517771753
80.26,1341517777536
80.26,1341517783319
80.26,1341517789103
80.26,1341517794886
80.26,1341517800669
80.26,1341517806452
80.26,1341517812232
80.26,1341517818015
80.15,1341517823798
80.26,1341517829582
80.26,1341517835365
80.15,1341517841148
80.26,1341517846932
80.15,1341517852715
80.15,1341517858494
80.26,1341517864278
80.26,1341517870061
80.26,1341517875844
80.26,1341517881628
80.26,1341517887411
80.15,1341517893194
80.26,1341517898977
80.15,1341517904761
80.26,1341517910540
80.15,1341517916323
80.15,1341517922107
80.15,1341517927890
80.15,1341517933673
80.26,1341517939457
80.26,1341517945240
80.15,1341517951023
80.26,1341517956802
80.15,1341517962586
80.15,1341517968369
80.15,1341517974152
80.15,1341517979936
80.15,1341517985719
80.15,1341517991502
80.15,1341517997286
80.15,1341518003073
80.15,1341518008848
80.15,1341518014631
80.15,1341518020415
80.15,1341518026198
80.15,1341518031982
80.15,1341518037765
80.15,1341518043548
80.15,1341518049327
80.15,1341518055111
80.15,1341518060894
80.15,1341518066677
80.15,1341518072461
80.15,1341518078244
80.15,1341518084027
80.15,1341518089811
80.15,1341518095590
80.15,1341518101373
80.15,1341518107156
80.15,1341518112940
80.15,1341518118723
80.15,1341518124506
80.15,1341518130290
80.15,1341518136073
80.15,1341518141852
80.15,1341518147636
80.15,1341518153419
80.15,1341518159202
80.15,1341518164986
80.15,1341518170769
80.15,1341518176552
80.15,1341518182336
80.15,1341518188115
80.15,1341518193898
80.15,1341518199681
80.15,1341518205465
80.15,1341518211248
80.15,1341518217031
80.26,1341518222815
80.15,1341518228598
80.15,1341518234381
80.15,1341518240160
80.15,1341518245944
80.15,1341518251727
80.15,1341518257511
80.26,1341518263294
80.15,1341518269077
80.15,1341518274860
80.15,1341518280644
80.26,1341518286423
80.26,1341518292206
80.26,1341518297990
80.26,1341518303773
80.26,1341518309556
80.26,1341518315339
80.15,1341518321123
80.15,1341518326906
80.15,1341518332685
80.15,1341518338469
80.26,1341518344252
80.26,1341518350035
80.26,1341518355819
80.15,1341518361602
80.15,1341518367385
80.15,1341518373169
80.15,1341518378948
80.15,1341518384731
80.15,1341518390514
80.15,1341518396298
80.15,1341518402081
80.15,1341518407864
80.15,1341518413648
80.15,1341518419431
80.15,1341518425210
80.15,1341518430994
80.15,1341518436777
80.15,1341518442560
80.15,1341518448344
80.26,1341518454127
80.26,1341518459910
80.26,1341518465694
80.26,1341518471473
80.26,1341518477256
80.26,1341518483039
80.15,1341518488823
80.15,1341518494606
80.26,1341518500389
80.15,1341518506173
80.26,1341518511956
80.26,1341518517735
80.26,1341518523519
80.26,1341518529302
80.15,1341518535085
80.26,1341518540869
80.26,1341518546652
80.26,1341518552435
80.15,1341518558218
80.26,1341518563998
80.26,1341518569781
80.15,1341518575564
80.15,1341518581348
80.15,1341518587131
80.26,1341518592914
80.15,1341518598698
80.26,1341518604481
80.15,1341518610260
80.15,1341518616044
80.15,1341518621827
80.15,1341518627610
80.26,1341518633393
80.26,1341518639177
80.26,1341518644960
80.15,1341518650743
80.26,1341518656527
80.26,1341518662306
80.26,1341518668089
80.26,1341518673873
80.26,1341518679656
80.15,1341518685439
80.15,1341518691223
80.26,1341518697006
80.26,1341518702789
80.26,1341518708568
80.15,1341518714352
80.26,1341518720135
80.15,1341518725918
80.15,1341518731702
80.26,1341518737485
80.26,1341518743268
80.15,1341518749052
80.15,1341518754831
80.15,1341518760614
80.15,1341518766397
80.15,1341518772181
80.15,1341518777964
80.15,1341518783747
80.15,1341518789531
80.15,1341518795314
80.15,1341518801093
80.15,1341518806876
80.15,1341518812660
80.15,1341518818443
80.15,1341518824227
80.15,1341518830010
80.26,1341518835793
80.15,1341518841577
80.15,1341518847356
80.26,1341518853139
80.15,1341518858922
80.15,1341518864706
80.15,1341518870489
80.15,1341518876272
80.15,1341518882056
80.15,1341518887839
80.26,1341518893618
80.15,1341518899402
80.15,1341518905185
80.26,1341518910968
80.26,1341518916752
80.26,1341518922535
80.15,1341518928318
80.15,1341518934102
80.26,1341518939881
80.15,1341518945664
80.26,1341518951447
80.26,1341518957231
80.26,1341518963014
80.26,1341518968797
80.26,1341518974581
80.26,1341518980364
80.15,1341518986143
80.15,1341518991926
80.26,1341518997710
80.26,1341519003493
80.26,1341519009276
80.15,1341519015060
80.15,1341519020843
80.26,1341519026626
80.26,1341519032406
80.26,1341519038189
80.26,1341519043972
80.15,1341519049755
80.26,1341519055539
80.26,1341519061322
80.26,1341519067105
80.26,1341519072889
80.26,1341519078672
80.26,1341519084451
80.26,1341519090235
80.26,1341519096018
80.26,1341519101801
80.15,1341519107585
80.26,1341519113368
80.15,1341519119151
80.15,1341519124935
80.26,1341519130714
80.15,1341519136497
80.26,1341519142281
80.26,1341519148064
